E. coli,57.496039123186485,2024-10-16 16:09:07.944908
Coliform,80.27502075503482,2024-10-16 16:09:07.944908
Salmonella,68.42312020325623,2024-10-16 16:09:07.944908
Lead,67.98226343711818,2024-10-16 16:09:07.944908
Arsenic,99.14975626424398,2024-10-16 16:09:07.944908
Mercury,44.39080904105008,2024-10-16 16:09:07.944908
Cadmium,68.39106388361839,2024-10-16 16:09:07.944908
Chromium,71.69178172369391,2024-10-16 16:09:07.944908
Nitrates,21.17507611728976,2024-10-16 16:09:07.944908
Fluoride,11.081374499743246,2024-10-16 16:09:07.944908
Chlorine,24.752955447808255,2024-10-16 16:09:07.944908
E. coli,79.56537907284252,2024-10-16 16:09:08.023038
Coliform,82.61417519837909,2024-10-16 16:09:08.023038
Salmonella,37.894538901078235,2024-10-16 16:09:08.023038
Lead,67.1662153080605,2024-10-16 16:09:08.023038
Arsenic,99.35639129477228,2024-10-16 16:09:08.023038
Mercury,6.602615900826803,2024-10-16 16:09:08.023038
Cadmium,90.21586464354463,2024-10-16 16:09:08.023038
Chromium,30.90774963033198,2024-10-16 16:09:08.023038
Nitrates,56.9808497280589,2024-10-16 16:09:08.023038
Fluoride,48.12092147454692,2024-10-16 16:09:08.023038
Chlorine,66.78318506018968,2024-10-16 16:09:08.023038
E. coli,57.496039123186485,2024-10-16 16:09:07.944908
Coliform,80.27502075503482,2024-10-16 16:09:07.944908
Salmonella,68.42312020325623,2024-10-16 16:09:07.944908
Lead,67.98226343711818,2024-10-16 16:09:07.944908
Arsenic,99.14975626424398,2024-10-16 16:09:07.944908
Mercury,44.39080904105008,2024-10-16 16:09:07.944908
Cadmium,68.39106388361839,2024-10-16 16:09:07.944908
Chromium,71.69178172369391,2024-10-16 16:09:07.944908
Nitrates,21.17507611728976,2024-10-16 16:09:07.944908
Fluoride,11.081374499743246,2024-10-16 16:09:07.944908
Chlorine,24.752955447808255,2024-10-16 16:09:07.944908
E. coli,79.56537907284252,2024-10-16 16:09:08.023038
Coliform,82.61417519837909,2024-10-16 16:09:08.023038
Salmonella,37.894538901078235,2024-10-16 16:09:08.023038
Lead,67.1662153080605,2024-10-16 16:09:08.023038
Arsenic,99.35639129477228,2024-10-16 16:09:08.023038
Mercury,6.602615900826803,2024-10-16 16:09:08.023038
Cadmium,90.21586464354463,2024-10-16 16:09:08.023038
Chromium,30.90774963033198,2024-10-16 16:09:08.023038
Nitrates,56.9808497280589,2024-10-16 16:09:08.023038
Fluoride,48.12092147454692,2024-10-16 16:09:08.023038
Chlorine,66.78318506018968,2024-10-16 16:09:08.023038
E. coli,28.122685530503876,2024-10-16 16:09:13.200380
Coliform,62.38211718207448,2024-10-16 16:09:13.200380
Salmonella,45.61660949939126,2024-10-16 16:09:13.200380
Lead,7.215529891673245,2024-10-16 16:09:13.200380
Arsenic,41.244294596729524,2024-10-16 16:09:13.200380
Mercury,75.24515475276682,2024-10-16 16:09:13.200380
Cadmium,92.54733250799141,2024-10-16 16:09:13.200380
Chromium,85.13173427609009,2024-10-16 16:09:13.200380
Nitrates,64.08536300843984,2024-10-16 16:09:13.200380
Fluoride,18.769541233235277,2024-10-16 16:09:13.200380
Chlorine,66.08908047419632,2024-10-16 16:09:13.200380
E. coli,57.496039123186485,2024-10-16 16:09:07.944908
Coliform,80.27502075503482,2024-10-16 16:09:07.944908
Salmonella,68.42312020325623,2024-10-16 16:09:07.944908
Lead,67.98226343711818,2024-10-16 16:09:07.944908
Arsenic,99.14975626424398,2024-10-16 16:09:07.944908
Mercury,44.39080904105008,2024-10-16 16:09:07.944908
Cadmium,68.39106388361839,2024-10-16 16:09:07.944908
Chromium,71.69178172369391,2024-10-16 16:09:07.944908
Nitrates,21.17507611728976,2024-10-16 16:09:07.944908
Fluoride,11.081374499743246,2024-10-16 16:09:07.944908
Chlorine,24.752955447808255,2024-10-16 16:09:07.944908
E. coli,79.56537907284252,2024-10-16 16:09:08.023038
Coliform,82.61417519837909,2024-10-16 16:09:08.023038
Salmonella,37.894538901078235,2024-10-16 16:09:08.023038
Lead,67.1662153080605,2024-10-16 16:09:08.023038
Arsenic,99.35639129477228,2024-10-16 16:09:08.023038
Mercury,6.602615900826803,2024-10-16 16:09:08.023038
Cadmium,90.21586464354463,2024-10-16 16:09:08.023038
Chromium,30.90774963033198,2024-10-16 16:09:08.023038
Nitrates,56.9808497280589,2024-10-16 16:09:08.023038
Fluoride,48.12092147454692,2024-10-16 16:09:08.023038
Chlorine,66.78318506018968,2024-10-16 16:09:08.023038
E. coli,28.122685530503876,2024-10-16 16:09:13.200380
Coliform,62.38211718207448,2024-10-16 16:09:13.200380
Salmonella,45.61660949939126,2024-10-16 16:09:13.200380
Lead,7.215529891673245,2024-10-16 16:09:13.200380
Arsenic,41.244294596729524,2024-10-16 16:09:13.200380
Mercury,75.24515475276682,2024-10-16 16:09:13.200380
Cadmium,92.54733250799141,2024-10-16 16:09:13.200380
Chromium,85.13173427609009,2024-10-16 16:09:13.200380
Nitrates,64.08536300843984,2024-10-16 16:09:13.200380
Fluoride,18.769541233235277,2024-10-16 16:09:13.200380
Chlorine,66.08908047419632,2024-10-16 16:09:13.200380
E. coli,82.60116973683911,2024-10-16 16:09:18.289529
Coliform,71.07238657485253,2024-10-16 16:09:18.289529
Salmonella,37.225699235106156,2024-10-16 16:09:18.289529
Lead,55.971501142812066,2024-10-16 16:09:18.289529
Arsenic,71.94744671529213,2024-10-16 16:09:18.289529
Mercury,64.0216496065911,2024-10-16 16:09:18.289529
Cadmium,78.2319326757204,2024-10-16 16:09:18.289529
Chromium,97.97901898645067,2024-10-16 16:09:18.289529
Nitrates,78.14193622547741,2024-10-16 16:09:18.289529
Fluoride,90.45681881134256,2024-10-16 16:09:18.289529
Chlorine,59.33620517096995,2024-10-16 16:09:18.289529
E. coli,57.496039123186485,2024-10-16 16:09:07.944908
Coliform,80.27502075503482,2024-10-16 16:09:07.944908
Salmonella,68.42312020325623,2024-10-16 16:09:07.944908
Lead,67.98226343711818,2024-10-16 16:09:07.944908
Arsenic,99.14975626424398,2024-10-16 16:09:07.944908
Mercury,44.39080904105008,2024-10-16 16:09:07.944908
Cadmium,68.39106388361839,2024-10-16 16:09:07.944908
Chromium,71.69178172369391,2024-10-16 16:09:07.944908
Nitrates,21.17507611728976,2024-10-16 16:09:07.944908
Fluoride,11.081374499743246,2024-10-16 16:09:07.944908
Chlorine,24.752955447808255,2024-10-16 16:09:07.944908
E. coli,79.56537907284252,2024-10-16 16:09:08.023038
Coliform,82.61417519837909,2024-10-16 16:09:08.023038
Salmonella,37.894538901078235,2024-10-16 16:09:08.023038
Lead,67.1662153080605,2024-10-16 16:09:08.023038
Arsenic,99.35639129477228,2024-10-16 16:09:08.023038
Mercury,6.602615900826803,2024-10-16 16:09:08.023038
Cadmium,90.21586464354463,2024-10-16 16:09:08.023038
Chromium,30.90774963033198,2024-10-16 16:09:08.023038
Nitrates,56.9808497280589,2024-10-16 16:09:08.023038
Fluoride,48.12092147454692,2024-10-16 16:09:08.023038
Chlorine,66.78318506018968,2024-10-16 16:09:08.023038
E. coli,28.122685530503876,2024-10-16 16:09:13.200380
Coliform,62.38211718207448,2024-10-16 16:09:13.200380
Salmonella,45.61660949939126,2024-10-16 16:09:13.200380
Lead,7.215529891673245,2024-10-16 16:09:13.200380
Arsenic,41.244294596729524,2024-10-16 16:09:13.200380
Mercury,75.24515475276682,2024-10-16 16:09:13.200380
Cadmium,92.54733250799141,2024-10-16 16:09:13.200380
Chromium,85.13173427609009,2024-10-16 16:09:13.200380
Nitrates,64.08536300843984,2024-10-16 16:09:13.200380
Fluoride,18.769541233235277,2024-10-16 16:09:13.200380
Chlorine,66.08908047419632,2024-10-16 16:09:13.200380
E. coli,82.60116973683911,2024-10-16 16:09:18.289529
Coliform,71.07238657485253,2024-10-16 16:09:18.289529
Salmonella,37.225699235106156,2024-10-16 16:09:18.289529
Lead,55.971501142812066,2024-10-16 16:09:18.289529
Arsenic,71.94744671529213,2024-10-16 16:09:18.289529
Mercury,64.0216496065911,2024-10-16 16:09:18.289529
Cadmium,78.2319326757204,2024-10-16 16:09:18.289529
Chromium,97.97901898645067,2024-10-16 16:09:18.289529
Nitrates,78.14193622547741,2024-10-16 16:09:18.289529
Fluoride,90.45681881134256,2024-10-16 16:09:18.289529
Chlorine,59.33620517096995,2024-10-16 16:09:18.289529
E. coli,11.061511307180826,2024-10-16 16:09:23.360611
Coliform,86.33302267260824,2024-10-16 16:09:23.360611
Salmonella,18.4141517287295,2024-10-16 16:09:23.360611
Lead,80.34508087249438,2024-10-16 16:09:23.360611
Arsenic,29.664581013006806,2024-10-16 16:09:23.360611
Mercury,61.24937844577383,2024-10-16 16:09:23.360611
Cadmium,50.84224821171167,2024-10-16 16:09:23.360611
Chromium,46.93572485959617,2024-10-16 16:09:23.360611
Nitrates,53.336991138051424,2024-10-16 16:09:23.360611
Fluoride,80.7366083824864,2024-10-16 16:09:23.360611
Chlorine,1.9437975334984259,2024-10-16 16:09:23.360611
E. coli,57.496039123186485,2024-10-16 16:09:07.944908
Coliform,80.27502075503482,2024-10-16 16:09:07.944908
Salmonella,68.42312020325623,2024-10-16 16:09:07.944908
Lead,67.98226343711818,2024-10-16 16:09:07.944908
Arsenic,99.14975626424398,2024-10-16 16:09:07.944908
Mercury,44.39080904105008,2024-10-16 16:09:07.944908
Cadmium,68.39106388361839,2024-10-16 16:09:07.944908
Chromium,71.69178172369391,2024-10-16 16:09:07.944908
Nitrates,21.17507611728976,2024-10-16 16:09:07.944908
Fluoride,11.081374499743246,2024-10-16 16:09:07.944908
Chlorine,24.752955447808255,2024-10-16 16:09:07.944908
E. coli,79.56537907284252,2024-10-16 16:09:08.023038
Coliform,82.61417519837909,2024-10-16 16:09:08.023038
Salmonella,37.894538901078235,2024-10-16 16:09:08.023038
Lead,67.1662153080605,2024-10-16 16:09:08.023038
Arsenic,99.35639129477228,2024-10-16 16:09:08.023038
Mercury,6.602615900826803,2024-10-16 16:09:08.023038
Cadmium,90.21586464354463,2024-10-16 16:09:08.023038
Chromium,30.90774963033198,2024-10-16 16:09:08.023038
Nitrates,56.9808497280589,2024-10-16 16:09:08.023038
Fluoride,48.12092147454692,2024-10-16 16:09:08.023038
